"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11";"X12";"X13";"X14";"X15";"X16";"X17";"X18";"X19";"X20"
-0.683418799437251;-1.46950506924616;0.477429977875819;0.654786763271029;-0.0701243468931416;-0.466882670050443;-0.977097956985401;-0.300547134223553;0.697707459745102;-0.69816017049367;0.559096508034165;-0.640661571303654;-0.826131725462188;0.740761433357499;-0.786142229134802;-0.614876853678305;-0.637065419496781;-0.74850799818897;-0.241593724363657;1.22958231493867
2.30851041977359;1.14810631635718;-2.2960833164954;-2.31086013222476;-1.8662791502301;2.37626134472691;2.05958340686387;2.49040936725843;-2.30205552631624;2.42858217451224;-2.31827512144561;2.21680187451765;2.08879097599414;-0.714906990687808;2.34605101093681;2.37021468046907;-0.480956294716149;-0.520565536916905;2.2420904317062;-1.86307607976802
1.2183896877737;0.814872139043829;-1.09341102693503;-1.18276847074197;-0.417406423751166;1.22329585057152;1.19480399308514;1.23269537212456;-1.25483335391203;1.38649689187477;-1.11711271787677;0.981614741168939;1.3089779701539;-0.118242695370956;1.65646323061423;1.19040638807761;-0.0339939654733399;-0.0813476331454566;0.858972699745824;-1.30881422785061
-1.12928589844776;-1.75994003486389;1.15523111250052;1.02729061766995;1.5795566955016;-0.979032902494155;-1.01704148513683;-0.717841200660656;1.05587783725647;-0.532505857579487;1.07459160838202;-1.18686609505194;-1.20479429068916;1.79383990390001;-0.368119888637857;-0.998002715959655;-0.429177030338986;-0.473215425549828;-1.28406647734903;1.39485742621657
-0.0352543514838981;0.171631140207451;0.303205260954927;0.474117068649666;0.146229664088877;-0.43964422660641;-0.744466323674371;-0.284365763364719;0.460499651707313;-0.413817576674369;0.398367378540104;-0.417887564051808;-0.150068055635657;-0.853951002207701;-0.575820669226531;-0.319008840992805;-1.23876159347788;-1.20243326736508;-0.104657582500272;0.241143533327284
-0.182845628292748;-0.845000023789204;-0.335333923768827;-0.513620115122141;-0.460622800122655;0.555679365976511;0.754391907423076;0.379159734563745;-0.459091977234037;0.3693341179104;-0.446714158607858;0.487590382118787;-0.125450844586492;1.59812720369642;0.518147384793173;0.312565618702581;1.54565781558639;1.49326849095488;0.199200727064676;0.196188014857593
0.774786869877352;0.830671952314244;-1.00572491942184;-1.13175613069838;-1.10217593251215;1.08735722189507;1.39294471034135;0.819212816123059;-1.11429264095303;0.834224318041368;-1.06696995401448;1.17342109134286;0.814647991738933;-0.141912285394118;0.906105334748538;0.97625218315101;1.32809837651518;1.37421541594706;0.928752377421604;-1.04024541410796
0.561765449124635;0.158090730981723;-0.427459871710552;-0.591731326744912;-0.424687394388406;0.44451474073034;0.645748409938749;0.692148126532467;-0.417310150754656;0.820321917773659;-0.590750637309567;0.829091514541386;-0.077477768447939;-0.283074375046365;0.284251325041421;0.695883171449836;-0.702709885964939;-0.272266466704636;0.592753030123127;-0.0371671965046735
0.839389249985166;0.691750834268254;-0.590782190937762;-0.479588729899436;-0.0479213468356012;0.583921691802353;0.261075130292998;0.652547066968523;-0.610972564903925;0.674202544523673;-0.488698971704257;0.2590529849518;1.0576215781656;-0.646871709322232;0.948730990838128;0.574366268794814;-0.735927720768973;-0.969181763921895;0.458377306775513;-0.919509498202121
0.548561364396057;-0.764691110539808;-0.735913754884015;-0.283946279393431;-1.08590632651146;0.660093634177551;-0.511689908409104;0.829355980393225;-0.384175169143837;0.162474096662812;-0.459565503649054;0.0642492056054439;0.686067888112246;-0.124779968970555;0.316268078747445;0.394030156060538;-1.2853115825651;-1.86009586259943;0.951093418276698;0.132100916440872
0.573538956246238;-0.582731795122733;-0.866277285338336;-0.7306665081043;-0.640287198780146;0.932008453687481;0.353014633710656;0.942887693477474;-0.81076149976795;0.74437249519895;-0.767603398496411;0.433626691955698;0.876348105209667;0.727151081715532;1.08277416223113;0.682843139117987;0.0706558706908455;-0.439087992478298;0.71777642145372;-0.306101536920154
-1.13773424982176;-0.867881503724784;1.34543784892046;1.43777490706047;0.628277102792956;-1.54566740727403;-1.58219477156824;-1.2351453124464;1.6089982935168;-1.37830480760757;1.33185033696427;-1.07407708463324;-1.74078410549306;-0.458356347620638;-2.0398756275558;-1.26105567405906;-1.4103041684843;-1.02239963315706;-0.901173846337891;1.71680817942993
0.191118063677767;0.680835297684649;-0.259469173393904;-0.269287817650194;-1.10346443214336;0.206213972753491;0.526566260510021;0.0607212011942906;-0.166783714167646;-0.156029589690449;-0.290795142524274;0.635362546050245;-0.201343021658841;-0.954973122886195;-0.538575423245548;0.233715329707692;0.498637477244854;0.949353720904162;0.550870944322614;-0.219261986565608
-0.845941392796622;0.627976823592773;0.890018985418157;0.814995854988618;0.739087324002082;-0.906813693762845;-0.328944694758008;-1.27687257831813;0.734076756679732;-1.12925071621243;0.897655657472884;-0.75949699503119;-0.500945266580048;-0.294409489946176;-0.896669506610319;-0.956449768008533;1.31970547419626;1.43683399403826;-0.99717886839605;-0.0512961231044285
-0.934436081186811;0.0419985194549891;1.0183244087685;0.657765900641359;1.10522453850013;-0.929623249705809;0.00312283940399639;-1.02896870494749;0.764280591621605;-0.559711816277711;0.786402530540985;-0.446102626371227;-1.11819570837738;0.516168801755702;-0.743250622302132;-0.743371066516375;1.02604793067124;1.4460580892888;-1.12702135621007;0.520065202467348
1.73749700218346;1.54002687167569;-1.41593712891992;-1.43072675467741;-0.59617269479177;1.42148744835093;1.30187158230063;1.48739855347828;-1.52035719397308;1.67193883086327;-1.40311228606853;1.25315733904934;1.79193623749055;-1.05330081710555;1.82735933036515;1.5286637938002;-0.608690177894455;-0.682390289576487;1.21491121738467;-1.80666340208352
-0.960263587861292;-0.275368026890967;0.649519198943592;0.453560097445328;0.67033056490542;-0.531475914835729;0.043769218207289;-0.922867743285446;0.415757892805803;-0.681159755257163;0.570660359744007;-0.508441538091437;-0.536572973368385;1.12215754150879;-0.338422355521265;-0.698861790562871;2.03625961867346;1.93818516268038;-0.930950373964173;0.223000402191819
0.123511996512001;-0.363623768337911;0.341794410942308;0.332550793246364;1.09590620786553;-0.336064687292346;-0.613247257328685;0.142305642825267;0.323528906900324;0.36883265851434;0.313875952988547;-0.437661636930923;-0.138921023393613;0.104635995505834;0.265747081485645;-0.0800872271721547;-1.98353835685033;-1.95186689321067;-0.383925714281521;0.330676902611644
0.0117708741542453;-0.147628031840718;0.00943222198325165;-0.222921657855984;0.886443501191419;0.263728573323944;0.509030280381388;0.189847489786125;-0.324159403426618;0.566902297455622;-0.0878268213640351;-0.0715487440471965;0.325336404634785;1.29299426738045;1.07184525914788;0.139820061981298;0.719037107475048;0.644303213151543;-0.423154221651275;-0.428811130423722
